"pred","predicted","customer_id","est_income","hold_bal","pref_cust_prob","imp_cscore","RiskScore","card_offer","demographic_slice_AX03efs","demographic_slice_CARDIF2","country_reg_W","ad_exp_N"
"No",0,805929,84328.0878893107,8.34619983171915,0.313731178163746,677,428.056220704973,"0",0,1,1,1
"Yes",1,208411,71050.5577309223,10.3406131738002,0.691907085586143,646,807.94959796679,"1",0,1,0,1
"No",0,73397,93348.7631319168,7.23934076814555,0.107598297857176,674,661.383353435468,"0",0,1,1,0
"No",0,526219,78554.3413483587,24.2849156038131,0.223048241157566,598,754.147698056367,"0",0,1,0,1
"No",0,962730,99855.8707926049,4.82075319378253,0.314795478388681,693,850.605969327182,"0",0,1,1,1
"No",0,859402,93908.3916664183,16.9385864744783,0.136131631906344,601,785.731272574207,"0",0,1,0,0
"No",0,541405,104599.992308985,7.85931119030842,0.116041585466571,605,682.601509380232,"0",0,1,1,0
"No",0,750423,74663.8684785305,5.02239228881666,0.351023617932026,637,760.640251752227,"0",0,1,1,0
"Yes",1,390376,84785.7919942857,4.69867000326088,0.802168128073845,560,632.407881491124,"1",0,1,1,1
"No",0,553999,105071.688544918,7.30066570168417,0.179360128184527,565,620.606592487209,"0",0,1,1,0
"No",0,925699,74616.4790459721,18.7309300042576,0.494918036892305,586,690.878968981388,"0",0,1,0,1
"No",0,68376,81141.4999393943,6.61755262604321,0.723126335298075,574,600.155397155364,"1",0,1,1,1
"Yes",1,979235,80250.5712254166,15.1638593355504,0.718143468644982,531,711.986003931453,"1",0,1,0,1
"No",0,33677,94363.311592605,22.6157132772713,0.130959134447733,559,659.622889785721,"0",0,1,0,1
"No",0,766981,93936.6827171883,4.13964063159679,0.18256279321112,550,462.759000382408,"0",0,1,1,0
"No",0,320943,89140.9231417481,33.3864421308357,0.370025054913549,696,582.492887115977,"1",0,1,0,1
"Yes",1,468845,69956.088499241,16.6264678296498,0.683830848255281,656,628.935159018444,"1",0,1,0,1
"No",0,964740,107741.705880338,8.61793356662876,0.199779969198522,501,655.001829794534,"0",0,1,1,0
"No",0,317154,83714.8641950091,26.8266706314002,0.307730074481577,589,539.06252468712,"0",0,1,0,1
"No",0,108950,95587.9772370273,5.00310930537331,0.0636528140670458,674,654.287216696835,"0",0,1,1,0
"No",0,683172,89557.7497970682,24.4857032611695,0.320150693311787,657,713.218846046835,"0",0,1,0,1
"No",0,396031,110129.25042301,19.871753708718,0.285967953949235,568,721.833519268193,"0",0,1,0,1
"Yes",1,744484,97431.2234963438,12.4327453101793,0.695627553836114,512,654.219554749693,"1",0,1,0,0
"No",0,707850,81659.0637335362,20.2056285402128,0.102655303354377,541,691.514041060973,"0",0,1,0,0
"Yes",1,223971,81572.1056802595,25.0880527531861,0.679122827743415,636,767.306567217415,"1",0,1,0,0
"No",0,842279,89034.1561703857,28.2085720608086,0.375123783724357,651,631.077105554184,"1",0,1,0,0
"Yes",1,598039,89314.103628491,19.4371114314891,0.928441496448605,646,530.398642169264,"1",0,1,0,0
"Yes",1,116834,102790.663644819,7.93479427489232,0.936733531699563,652,849.023594907894,"1",0,1,1,0
"No",0,455881,80824.1807337303,20.5282391794088,0.153372092063155,562,438.639053948507,"0",0,1,0,1
"No",0,799931,86878.9283772882,25.6935528333856,0.219304659881232,659,653.935993719744,"0",0,1,0,0
"No",0,197634,86527.5143396159,12.2171119233992,0.314109312961715,561,615.303373368677,"0",0,1,0,1
"Yes",1,171304,90868.9552253027,18.5708397846171,0.658404228838603,645,428.056220704973,"1",0,1,0,0
"No",0,277425,72892.1749484627,20.4045011808041,0.20690833856763,599,714.380436954361,"0",0,1,0,0
"No",0,928907,95563.0049083706,17.2369084171233,0.0370426265665107,545,655.234390512942,"0",0,1,0,0
"No",0,715763,104421.365362315,18.7885702889645,0.207257342740772,609,714.490309702983,"0",0,1,0,1
"No",0,866850,93823.4030341963,19.3805884560652,0.324586384687696,627,601.307319954136,"0",0,1,0,0
"No",0,642412,104526.843967574,9.10259206976264,0.409227135942988,588,576.557003637076,"0",0,1,1,1
"No",0,49331,84481.5563769199,29.1488357637321,0.359156716508925,567,912.643779295027,"0",0,1,0,0
"No",0,895768,99073.3914635453,8.17897487593989,0.261687353612158,668,675.821864832754,"0",0,1,1,0
"No",0,87478,79553.7130043701,20.4628365187821,0.495043133865852,699,678.15338278405,"1",0,1,0,0
"No",0,477367,94851.2733898672,25.0381543286632,0.192798380447491,583,746.450088175328,"0",0,1,0,1
"No",0,478393,97190.9801597609,20.3055610416044,0.276592331446036,696,821.220022445461,"0",0,1,0,0
"No",0,565063,85578.1759113306,8.36240305686828,0.523231047462507,520,769.62585767884,"0",0,1,1,1
"No",0,230466,89357.2479535665,7.49059294535524,0.577245780808857,579,729.397416442766,"0",0,1,1,0
"No",0,748912,79943.4761445272,3.53821187769829,0.188055223207085,667,756.345036244286,"0",0,1,1,0
"No",0,584280,85424.4211161222,17.4663330872663,0.246562542004953,624,634.124923298701,"0",0,1,0,0
"No",0,547479,82946.9219368023,3.34441596933904,0.0301635015852734,509,703.879811636662,"0",0,1,1,0
"No",0,758148,77117.6918323803,9.64082082413945,0.391150542615155,671,731.179635537638,"0",0,1,0,0
"No",0,425890,81171.6875774945,26.7404692503065,0.370036793665955,688,670.597390816604,"0",0,1,0,1
"No",0,761216,105940.501042402,4.00315132080371,0.434330516630343,612,545.693614559405,"0",0,1,1,1
"Yes",1,351118,86893.4225381593,11.2126318988612,0.73557335059284,604,801.247714355076,"1",0,1,0,0
"No",0,346247,70318.5417761359,7.57372710156768,0.283491149959488,551,678.846001683394,"0",0,1,1,0
"No",0,609302,79727.9470150862,5.41021809760189,0.151847616924035,563,499.484138363158,"0",0,1,1,1
"No",0,601517,95288.7855826485,7.28610175343965,0.118583005602301,672,680.003646413673,"0",0,1,1,0
"No",0,353802,79840.209345428,8.015769219977,0.696770809368255,666,686.380076676472,"1",0,1,1,1
"No",0,746358,79671.5797596785,18.370130739763,0.177309348683748,557,827.570214215054,"0",0,1,0,0
"No",0,416408,97146.0204838246,7.81995826096971,0.278232216138311,559,742.701776464395,"0",0,1,1,1
"No",0,177492,78170.1750159338,27.3690251365643,0.278956647936837,635,651.615093547493,"0",0,1,0,0
"No",0,650069,103416.593996641,4.66042299265707,0.271946052028649,521,850.363985962692,"0",0,1,1,1
"No",0,715837,95469.1942325277,23.2500923275617,0.470670349470264,655,700.94811904264,"1",0,1,0,0
"No",0,416076,91446.4303015389,8.39407520118662,0.360220013075998,631,678.528963572986,"0",0,1,1,1
"No",0,524152,76413.3567010492,19.5969290120446,0.142930657866482,556,804.96034870635,"0",0,1,0,0
"No",0,742719,75390.4218427125,15.9981508865654,0.469453847062794,641,758.442745082657,"0",0,1,0,1
"No",0,117222,97956.2234319384,8.46489896369512,0.177795537912282,591,714.891948451017,"0",0,1,1,0
"No",0,870767,111793.432209863,20.9821293733035,0.249146240674148,514,659.395106277205,"0",0,1,0,1
"No",0,198195,85080.5468719056,10.2959369595363,0.308580381687023,693,715.079113469146,"0",0,1,0,1
"No",0,52819,71570.9526849686,8.27107819238671,0.162458090693496,673,673.611374466837,"0",0,1,1,0
"No",0,299877,102304.271940859,34.7018526664475,0.503414485343309,632,734.354141483559,"1",0,1,0,0
"No",0,174055,88727.4282194483,28.8118365996848,0.371535162034741,563,515.835658778757,"0",0,1,0,1
"No",0,785380,81314.214253132,9.01508013861761,0.739338038813968,533,680.223907637368,"1",0,1,1,0
"No",0,729456,94569.9016697519,27.1983591619342,0.23149508972484,514,735.237183214207,"0",0,1,0,0
"No",0,522073,107848.006897269,25.4276682847577,0.297475882521862,587,615.379633300613,"1",0,1,0,0
"No",0,250870,104017.415771258,8.96555485583696,0.234528148752185,600,639.050289934036,"0",0,1,1,0
"No",0,299438,84264.107463586,5.52727016043824,0.064531945523834,634,738.713115903027,"0",0,1,1,1
"No",0,998047,90051.2138194492,7.05263983071349,0.571836247756474,508,709.581067537456,"0",0,1,1,1
"No",0,867584,92618.8941887625,8.23463884501273,0.138907721282328,659,708.178006384941,"0",0,1,1,1
"Yes",1,185848,107215.246801929,9.89585833424024,0.685340021847131,586,739.941619054977,"1",0,1,0,1
"No",0,343502,94747.885120999,5.07509350561993,0.120687276590196,654,557.565380975718,"0",0,1,1,1
"No",0,902835,100823.900673056,19.8208795818481,0.403777685331922,503,668.533798093816,"1",0,1,0,1
"No",0,887050,117940.199838473,4.84580247853319,0.129720517202949,594,600.756137389235,"0",0,1,1,0
"Yes",1,673806,105285.898316647,16.3727882631609,0.959202726680847,666,608.458100101667,"1",0,1,0,0
"No",0,918361,104015.294135803,9.28926066715987,0.179271420363259,505,615.98945758605,"0",0,1,1,0
"No",0,88849,92895.0802945722,14.62968875256,0.263749659740052,518,777.056275988168,"0",0,1,0,1
"Yes",1,531786,94267.1129081741,15.1261092564678,0.616941899319589,525,786.480744380821,"1",0,1,0,0
"No",0,838224,84453.415233214,20.1347036817105,0.192074403052476,514,704.411114395325,"0",0,1,0,0
"No",0,596183,82676.3172296839,5.12055796268017,0.0868059668084153,616,680.396414797196,"0",0,1,1,1
"No",0,893977,72951.6056205664,19.8439535231993,0.158533628867176,680,789.041203353892,"0",0,1,0,1
"No",0,534723,94934.1659880313,25.9922847388475,0.231035811772051,516,718.793105542184,"0",0,1,0,1
"No",0,30158,90812.7359812135,5.10845743306508,0.0792895657249327,564,572.182822687371,"0",0,1,1,0
"No",0,293798,98998.8729917525,19.8671747085894,0.160269171531449,537,723.811959042978,"0",0,1,0,0
"No",0,547070,108028.545470035,13.7809484763317,0.0462334836832225,546,661.616275798722,"0",0,1,0,1
"No",0,477578,84600.6421972622,5.58129991685119,0.146808984325468,543,729.064968515612,"0",0,1,1,0
"No",0,111118,77531.0552395386,7.90834962055035,0.309169465303053,699,638.151230818089,"0",0,1,1,0
"No",0,27230,96086.9342259534,7.91746871235582,0.108709751476319,506,685.072573259023,"0",0,1,1,0
"No",0,384106,99013.4624381797,5.63600468213752,0.281571423495743,693,716.859168694248,"0",0,1,1,0
"Yes",1,907762,95979.4063383476,22.8940230169528,0.819598318218176,511,721.04375786463,"1",0,1,0,1
"No",0,772379,97047.8336523293,10.008238969378,0.0814832015814201,666,705.632910096737,"0",0,1,1,1
"No",0,780031,86397.0703461222,20.8833982361594,0.159339878375211,534,740.773255540687,"0",0,1,0,0
"No",0,357249,86560.0033585714,3.62776011987973,0.0430499242588359,558,734.313421459472,"0",0,1,1,1
"No",0,452450,88075.3627419301,9.64110988941655,0.0799584930411987,564,759.619596376784,"0",0,1,1,0
"No",0,699978,89590.1982036725,4.50052938119106,0.243285721288349,675,646.520061816635,"0",0,1,1,0
"No",0,74694,87859.617980669,2.74681576629386,0.22339172883829,568,601.604667338136,"0",0,1,1,0
"Yes",1,37014,78902.8401151896,23.1116278599262,0.767869017541537,605,513.837430876233,"1",0,1,0,0
"No",0,541394,88814.9283808107,5.10261890269066,0.431862279626532,553,743.391804852257,"0",0,1,1,1
"No",0,522804,80337.1808848973,21.6991689960277,0.546514631476535,565,756.297910777011,"1",0,1,0,0
"No",0,808380,71041.946525406,22.019078985175,0.232490150809512,586,717.379863405857,"0",0,1,0,0
"No",0,760198,78424.0675345224,17.4013399098706,0.125839531414224,520,651.682869284088,"0",0,1,0,1
"No",0,114793,94127.4852604942,17.5833363147634,0.17650501748591,580,591.862818416981,"0",0,1,0,0
"No",0,39239,78024.6700214469,8.78619812656751,0.121396159652051,660,801.328663896143,"0",0,1,1,0
"No",0,231708,88644.015130404,5.37267045703734,0.339583938118301,533,854.584399773487,"0",0,1,1,1
"No",0,41444,99710.1405614116,4.2994741459772,0.160425511301447,659,761.624801852855,"0",0,1,1,1
"No",0,242429,71946.8160996894,18.8359513183072,0.139205667159131,549,884.960136324041,"0",0,1,0,0
"Yes",1,998416,87344.0191844774,19.500874397885,0.558515567306814,689,836.991666519404,"1",0,1,0,1
"Yes",1,814320,88153.2087899914,6.65504757056242,1.07840526048752,501,619.022912697699,"1",0,1,1,0
"No",0,396528,99584.3870907213,21.5692719238512,0.12041028883415,646,721.889305873504,"0",0,1,0,1
"Yes",1,354112,92346.3931488107,4.50939231901468,0.671946171711687,667,650.441866645172,"1",0,1,1,0
"No",0,300634,96298.7286239881,23.146072890507,0.221117910895981,698,659.252897976814,"0",0,1,0,0
"No",0,232800,80034.594394443,7.91960698907364,0.225360123978096,540,711.999508189863,"0",0,1,1,0
"No",0,573191,65799.0779373652,4.865518354089,0.425282074621852,660,665.617731327212,"0",0,1,1,1
"No",0,258509,85473.8804442192,25.2253164129226,0.0953498794798886,652,697.753927006169,"0",0,1,0,0
"No",0,102853,90863.044983702,8.56313344746328,0.0665531172466057,621,706.795019477691,"0",0,1,1,0
"No",0,516760,89285.040454802,5.03657414793581,0.670582198123921,554,668.202407974395,"1",0,1,1,1
"No",0,517853,111829.200999864,16.6387175403302,0.314296502963342,578,714.841077591909,"0",0,1,0,1
"Yes",1,566498,67987.9009367978,16.7277189474842,0.690601555652235,531,606.719495307076,"1",0,1,0,1
"No",0,534225,97465.9785887701,7.00818887295681,0.281257965669864,550,701.82447004277,"0",0,1,1,0
"No",0,748292,87683.1618063091,21.0506171854536,0.0731421262756068,685,699.086542203159,"0",0,1,0,0
"No",0,305285,91778.7609297295,6.83910770967998,0.220575400504866,544,714.513029578737,"0",0,1,1,0
"No",0,167426,77399.4387890152,4.43870973844899,0.346500329256076,666,626.205410524436,"0",0,1,1,1
"No",0,922641,93497.5027654141,18.7782649260972,0.296161823005434,510,687.937876314684,"0",0,1,0,1
"No",0,14740,95246.2842501678,26.8113191625221,0.302427126542358,538,634.77024430682,"0",0,1,0,1
"Yes",1,538642,84568.7630900008,23.6005624744167,0.901385531704483,591,574.853805478251,"1",0,1,0,0
"No",0,783486,73541.2342726425,5.26941488806353,0.252839231796962,579,660.572462217184,"0",0,1,1,0
"Yes",1,764402,77572.3137273599,8.99225550974003,0.738258260850176,661,673.985210675453,"1",0,1,0,0
"Yes",1,41045,90121.6378925379,24.7988441016142,0.61646669786699,523,688.843909198132,"1",0,1,0,1
"No",0,609476,96242.219216649,6.41381890495406,0.16619071926334,513,543.71204538666,"0",0,1,1,0
"No",0,29741,96197.594354508,12.5897589276632,0.282072319833409,654,856.61972144812,"0",0,1,0,1
"Yes",1,389782,93804.4178150891,17.2721112664074,0.751731180843697,513,660.787561053675,"1",0,1,0,1
"No",0,579854,82561.7856850981,6.76340660582001,0.540312352630014,672,673.122293998841,"0",0,1,1,1
"No",0,625952,105038.112045104,9.2522621068134,0.244207222938177,597,705.639301011965,"0",0,1,1,0
"No",0,909728,88883.8816467008,6.69475444495003,0.571116811667418,625,810.320149779685,"0",0,1,1,1
"No",0,238936,113356.687129696,14.3170610196311,0.181243428684265,508,749.322342682823,"0",0,1,0,1
"No",0,797202,80391.2373297065,8.49902839119471,0.311137554183527,646,759.682851982144,"0",0,1,1,0
"No",0,768574,84291.2157196417,5.01135448835439,0.197287414692136,526,610.114802887516,"0",0,1,1,1
"No",0,159189,78341.0043749062,19.86851393993,0.41935290200984,533,775.714946637047,"0",0,1,0,1
"No",0,977952,74380.3088792213,8.7726754787153,0.600162288002331,535,538.561752399607,"0",0,1,1,1
"No",0,954414,97817.4902970654,5.17361375095188,0.0691796979486396,615,438.450833607161,"0",0,1,1,0
"No",0,22530,101023.392339832,18.4836118606091,0.0666927553779071,542,680.730221698719,"0",0,1,0,1
"No",0,409128,93758.2810958994,9.4779343123374,0.0628624231482279,655,781.832785180212,"0",0,1,1,1
"No",0,24641,76434.4398168341,5.31265719516743,0.0654254067754473,590,618.355426917641,"0",0,1,1,0
"No",0,379270,90562.5015693149,12.4926795128889,0.2977950262249,546,716.875065321527,"0",0,1,0,1
"No",0,929501,81679.5306133752,7.77288168146822,0.173647125629117,587,629.248362004666,"0",0,1,1,0
"Yes",1,989107,83153.699610759,3.92254820239546,0.891123100008881,563,705.609046584939,"1",0,1,1,1
"No",0,695018,95708.2152343248,1.50351160375139,0.11995073741404,624,601.319111485818,"0",0,1,1,1
"No",0,942040,101805.451168106,9.96124951076943,0.0957953159552495,556,627.636893651443,"0",0,1,1,0
"No",0,924420,89884.546287387,4.60734445589608,0.389378998346595,512,598.25349044485,"0",0,1,1,0
"No",0,947374,87367.0604146496,17.1484277235606,0.48113096243817,515,587.595032812164,"0",0,1,0,1
"No",0,170318,105802.046270123,23.5502594978249,0.263792327797702,544,628.435701970643,"0",0,1,0,1
"Yes",1,256200,107131.420170297,16.935651416052,0.840820440962096,545,602.726973475374,"1",0,1,0,1
"No",0,361344,93076.5254408727,11.1786996740195,0.420925884420916,536,657.155147824429,"0",0,1,0,1
"Yes",1,621519,106301.560727942,27.3327845143813,0.717616718855588,554,684.801291694537,"1",0,1,0,0
"No",0,45781,99206.1617682636,28.8927318435945,0.261663168613537,624,685.46839541603,"0",0,1,0,0
"No",0,14046,79147.2446789248,8.11996343812635,0.0498528603210482,609,818.096248762715,"0",0,1,1,0
"No",0,785848,107190.393466143,22.2356077721539,0.15514869729671,671,772.772718865594,"0",0,1,0,0
"No",0,357826,87628.4002842205,5.19317118658518,0.389648486389928,500,711.519170438187,"0",0,1,1,0
"Yes",1,807902,114461.651702229,17.6051291754092,0.408236157293816,573,676.483136770434,"1",0,1,0,0
"No",0,638322,96521.116603711,16.6625610511125,0.388721844322754,594,757.719150370816,"0",0,1,0,1
"No",0,36205,98342.951231785,4.76166525395463,0.0995983761984275,510,731.088700472713,"0",0,1,1,1
"No",0,866713,86379.9055524727,8.34466630934986,0.226401305384447,682,573.350714837826,"0",0,1,1,0
"No",0,114143,94381.4644901387,22.0214619402248,0.452839114323848,571,693.205668504518,"1",0,1,0,1
"Yes",1,544065,87891.3160026044,16.4881510732847,0.656192128251855,668,623.159957155329,"1",0,1,0,0
"No",0,956598,88533.1846046002,22.0324046122922,0.0790729725140447,513,538.214709058412,"0",0,1,0,1
"No",0,897050,82310.3749119087,22.6668138527329,0.533221458913919,624,677.258485464736,"1",0,1,0,0
"Yes",1,494142,84797.6744648437,15.6978836742876,0.607513012112041,518,708.447600153958,"1",0,1,0,0
"No",0,824134,86684.1706534706,4.7168308072706,0.698662752098267,596,579.684964486296,"1",0,1,1,1
"No",0,693628,74913.5507572963,7.54669976956311,0.111668678822692,590,616.631017807093,"0",0,1,1,0
"No",0,385985,98494.3602624022,20.8132972974242,0.366730628930924,613,677.07011810488,"1",0,1,0,0
"Yes",1,550783,85229.0567291815,7.85734705386641,0.895118262162081,629,824.53090470059,"1",0,1,1,1
"No",0,86888,88422.398106099,10.8445777288979,0.308738303774563,541,752.401887032324,"0",0,1,0,0
"Yes",1,392923,89972.7683722128,11.5832336347189,0.453426309487132,671,791.912261444361,"0",0,1,0,1
"No",0,834138,94860.9557640488,13.5887745708285,0.117482543497101,536,490.198933497106,"0",0,1,0,1
"Yes",1,995341,91331.6754793862,23.5164714307324,0.58285065682231,566,594.737944450194,"1",0,1,0,0
"Yes",1,197059,94947.7443051109,6.11569670544574,0.805525450660438,533,599.587674953216,"1",0,1,1,0
"No",0,260249,78615.9648349235,19.308500972814,0.35751877273559,662,428.056220704973,"0",0,1,0,0
"No",0,565265,86861.0954282403,8.97067264890548,0.194532059401376,528,720.973904770867,"0",0,1,1,1
"Yes",1,459774,89974.8960061468,3.89181474953318,0.911050858805748,679,698.780534157716,"1",0,1,1,1
"No",0,342001,104110.75888624,13.8238751513813,0.303419960102301,556,798.464066750234,"0",0,1,0,1
"No",0,382644,109953.749614013,9.617717725181,0.503780278369069,500,753.665672516108,"1",0,1,1,0
"Yes",1,180636,77740.2674425127,20.081229431387,0.6573927423337,501,641.804212184526,"1",0,1,0,1
"No",0,890440,87168.2593207333,7.26409238487584,0.699381206087487,660,668.824807039651,"1",0,1,1,0
"No",0,906952,96849.8775119327,9.32041140512799,0.208366643426964,602,813.692672946522,"0",0,1,1,0
"No",0,343162,99656.9364395387,11.7390306931907,0.427476135816586,550,808.080851357309,"0",0,1,0,0
"No",0,123388,96623.6897874965,19.1852463623083,0.428292419051235,608,843.722096612139,"1",0,1,0,1
"No",0,170403,84797.8677670346,8.97667004611911,0.112134355204896,527,661.214863152862,"0",0,1,1,1
"No",0,268073,92991.2480087071,3.94179079381433,0.124680771326594,687,678.87501313449,"0",0,1,1,1
"No",0,121705,93460.4109201318,4.0914688503745,0.233411579070817,591,664.666901659407,"0",0,1,1,0
"Yes",1,664125,87894.6395296904,27.1602426653657,0.690594245248583,572,828.398973562399,"1",0,1,0,0
"No",0,350752,81725.6985484817,28.9305972412347,0.22539384207547,605,706.18793860109,"0",0,1,0,1
"No",0,793483,80674.6078556598,5.93057182685398,0.664697120910388,506,567.833593425618,"0",0,1,1,1
"No",0,526312,78851.3737280498,22.0573431554918,0.42776867424277,662,763.034116799628,"0",0,1,0,0
"No",0,277327,84148.9422174423,18.1747502349862,0.547771495809558,559,708.915635964156,"1",0,1,0,1
"No",0,995258,111114.384589202,5.4657349778132,0.285316636974327,604,712.1157844425,"0",0,1,1,0
"No",0,827630,94330.9076815453,9.72270750124436,0.134395686041721,695,662.215753506305,"0",0,1,1,1
"No",0,91096,96271.1899405447,6.53493825753493,0.205148764083534,676,638.950123151733,"0",0,1,1,0
"No",0,819321,92540.0666179545,21.4503676168968,0.236452590866815,643,766.159531391422,"0",0,1,0,1
"No",0,297188,94570.9407396313,23.1298587514207,0.356789806315918,588,696.277905633429,"0",0,1,0,1
"No",0,562168,84369.6301312861,18.8815054487104,0.361609724528673,657,689.176258267547,"0",0,1,0,0
"No",0,748755,84405.6844084948,20.6328184210866,0.244740212748187,534,885.021097822057,"0",0,1,0,0
"No",0,368316,87918.5294210003,10.6556024316383,0.294498421282085,590,595.534385761876,"0",0,1,0,1
"No",0,349863,83450.7390968473,11.0315997149361,0.25377684147631,517,688.244063998685,"0",0,1,0,0
"No",0,950763,82435.4413724994,20.0343812394677,0.0724314071637047,526,629.487031422959,"0",0,1,0,0
"No",0,921572,86630.303098876,8.24566019602014,0.295852656874573,550,873.174349975895,"0",0,1,1,1
"No",0,292822,89688.1582459812,5.70242366773377,0.278630827328929,673,815.443612598267,"0",0,1,1,1
"No",0,998371,107742.515642348,30.2412821930773,0.32578484019814,533,765.024168582248,"1",0,1,0,1
"No",0,795974,91646.9886879028,10.089098022918,0.485124776804787,610,656.088203945987,"0",0,1,1,0
"No",0,233279,100423.497668136,3.63685456541606,0.371328975163087,613,712.49803010256,"0",0,1,1,1
"No",0,529585,91850.4039674093,9.27112661761536,0.111013173844974,671,787.572312192223,"0",0,1,1,0
"Yes",1,121583,105189.975203523,12.317613245356,0.602511186596326,556,734.382058517118,"1",0,1,0,0
"No",0,97206,96778.9420672197,7.33901202145906,0.538278803573936,601,718.283812164249,"0",0,1,1,0
"No",0,22214,98858.6422718363,11.7191358636941,0.0880598454826794,652,638.808513114895,"0",0,1,0,0
"No",0,142199,69895.342674707,13.956498961153,0.0973755904337461,512,545.984298379662,"0",0,1,0,1
"No",0,900225,73792.234311857,4.09463259672384,0.347147800392198,563,634.440421242691,"0",0,1,1,1
"No",0,665111,90831.6820892242,25.2965557161119,0.146209374881662,544,659.578372609434,"0",0,1,0,1
"No",0,557640,101571.666078685,8.83638664347437,0.309199320341454,672,598.936631355169,"0",0,1,1,0
"No",0,159532,85488.2246623082,4.87307072533065,0.176243505336334,586,601.883240591555,"0",0,1,1,0
"No",0,833353,91847.2893806457,19.7129149880259,0.400108339234615,561,627.157357495016,"0",0,1,0,1
"No",0,760248,92930.3321632438,9.47518282938612,0.175937652502192,653,774.188744347103,"0",0,1,1,1
"No",0,364652,101558.599081877,6.48756922580125,0.274983120594257,629,713.547373700752,"0",0,1,1,1
"No",0,19650,95971.9156277185,8.65412366172152,0.550237997217904,533,528.146126942686,"0",0,1,1,0
"No",0,545981,78430.3158879296,9.65723349346961,0.359379291943143,518,600.58594200815,"0",0,1,1,1
"Yes",1,70618,88324.591739719,4.6889345484646,0.755773902533427,565,566.523168429737,"1",0,1,1,0
"No",0,24421,73884.5414470017,7.4146636256704,0.0869956363011443,601,628.195515870672,"0",0,1,1,1
"No",0,382437,99316.2897338656,8.66598459828255,0.105457217735947,524,718.89689646316,"0",0,1,1,1
"No",0,911234,92159.538568826,19.030558914334,0.371447231776822,685,788.00246079041,"1",0,1,0,0
"No",0,532390,68183.4529855083,3.76393026825975,0.0680727281854481,604,765.399510220328,"0",0,1,1,1
"No",0,376389,83753.320874532,10.3567700235674,0.248118144010171,505,615.343799744139,"0",0,1,0,1
"No",0,941345,86935.5564203523,14.9473349404995,0.410364342181238,608,643.156275167988,"0",0,1,0,0
"No",0,791642,85943.4325287613,5.84010096783968,0.15306306828864,660,721.223953785094,"0",0,1,1,1
"Yes",1,745894,82804.5741342746,15.1505385638285,0.855745874694489,601,605.176904592686,"1",0,1,0,1
"No",0,672351,99756.4034336676,22.9216563097003,0.180381639786805,669,706.560777615995,"0",0,1,0,1
"No",0,526515,87938.7281519787,8.06126669222938,0.130058997968708,509,625.317330913445,"0",0,1,1,0
"No",0,9854,95670.8275017235,8.97508654458527,0.327722973506669,603,634.754550340314,"0",0,1,1,1
"No",0,887282,95415.6598065919,5.44417804954382,0.137527259401964,663,711.941546683191,"0",0,1,1,0
"No",0,241005,94540.6678990495,8.183652847803,0.268232129597254,654,685.386293663221,"0",0,1,1,0
"No",0,205981,77208.1228061284,19.4520666036451,0.186293467964992,667,643.223915691856,"0",0,1,0,0
"No",0,487578,83637.1261353715,17.3198637000225,0.556126879047166,501,660.562123794653,"1",0,1,0,1
"No",0,354877,80923.2159823265,6.85711897463237,0.198429730448706,621,574.644585785939,"0",0,1,1,0
"No",0,109093,69272.4705977613,10.8786344882322,0.086502907834089,629,662.57934468103,"0",0,1,1,1
"No",0,991250,98680.6144876126,18.0342146048545,0.272710040059805,547,692.24623126373,"0",0,1,0,0
"No",0,894366,97095.0474023774,7.94864946138028,0.522035489471134,532,801.793847522841,"0",0,1,1,0
"No",0,278659,97797.8792221382,9.75072028546196,0.471594026073083,538,705.171899214706,"0",0,1,1,1
"No",0,747614,73796.8473248893,28.3802499010203,0.604709595442431,547,716.686383388751,"1",0,1,0,0
"No",0,710306,87639.0469174421,4.96999853196878,0.283045808962406,567,676.49031806161,"0",0,1,1,1
"No",0,120003,91467.6690824143,20.8752430605909,0.210180113262145,695,896.886635000022,"0",0,1,0,0
"No",0,265871,86310.0584957053,6.03698493926882,0.551834352509406,622,585.613495798662,"0",0,1,1,0
"No",0,894944,84016.1254559796,4.68188552720757,0.0980261322247467,636,512.91030824173,"0",0,1,1,0
"No",0,537267,104393.205446636,8.74601385188872,0.14718923295588,508,798.746456973059,"0",0,1,1,1
"No",0,217658,103422.357551347,21.8875477560034,0.0490535356107596,640,623.610783853759,"0",0,1,0,0
"No",0,171412,81709.3825124215,21.8770210653883,0.176516685156609,527,623.964406220292,"0",0,1,0,0
"No",0,53863,92656.6631692811,17.4107940945219,0.137353342065008,625,720.053643196504,"0",0,1,0,1
"No",0,247403,90383.1977969024,3.88115704448145,0.468614075879589,621,641.263741529761,"0",0,1,1,0
"No",0,398218,92793.2363439742,5.26793908009357,0.476927877255977,641,663.967114584369,"0",0,1,1,0
"No",0,396189,99954.4630397567,8.7279366372423,0.198749584311266,659,537.23991537762,"0",0,1,1,0
"No",0,257337,99709.3624679855,8.4241288864765,0.134664626012817,675,671.774996199227,"0",0,1,0,1
"No",0,933072,77328.5083445854,19.9434031719098,0.156270125663096,624,760.455562357034,"0",0,1,0,0
"No",0,600060,83256.1050196063,9.88224394281565,0.206584907278056,671,575.650436418679,"0",0,1,1,1
"No",0,352944,72673.1831340225,17.2285589243084,0.271469518131131,640,517.874095913985,"0",0,1,0,1
"No",0,573426,87213.0564477504,7.4287130690773,0.23551119096772,588,752.621086521789,"0",0,1,1,0
